elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering
346.6020202636719,0.0,0.0,2.0899999141693115,-1.350000023841858,-0.3799999952316284,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
346.700927734375,0.0,0.0,-2.7899999618530273,0.41999998688697815,-0.3400000035762787,0.5,1.0,0.21486957371234894,-0.15000000596046448
346.802001953125,0.0,0.0,-3.8399999141693115,-0.20000000298023224,-0.3799999952316284,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
346.90118408203125,0.0,0.0,-0.49000000953674316,-1.8300000429153442,-0.20999999344348907,0.5,1.0,0.21486957371234894,-0.15000000596046448
347.00103759765625,0.0,0.0,-2.4100000858306885,0.07999999821186066,-0.3799999952316284,0.5,1.0,0.21086956560611725,-0.15000000596046448
347.1003723144531,0.0,0.0,-3.440000057220459,-1.600000023841858,-0.3799999952316284,0.5,1.0,0.21086956560611725,-0.15000000596046448
347.2003479003906,0.0,0.0,0.09000000357627869,-2.1600000858306885,-0.3199999928474426,0.5,1.0,0.21086956560611725,-0.15000000596046448
347.30047607421875,0.0,0.0,1.3300000429153442,-3.049999952316284,-0.2800000011920929,0.5,1.0,0.21086956560611725,-0.15000000596046448
347.4020080566406,0.0,0.0,-1.440000057220459,-0.9100000262260437,-0.3499999940395355,0.5,1.0,0.21086956560611725,-0.15000000596046448
347.5009460449219,0.0,0.0,-2.180000066757202,-0.8500000238418579,-0.4000000059604645,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
347.6007385253906,0.0,0.0,0.36000001430511475,0.07999999821186066,-0.3799999952316284,0.5,1.0,0.21486957371234894,-0.15000000596046448
347.70068359375,0.0,0.0,-4.519999980926514,-0.28999999165534973,-0.2800000011920929,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
347.80096435546875,0.0,0.0,1.7899999618530273,-2.240000009536743,-0.36000001430511475,0.47999998927116394,1.0,0.21486957371234894,-0.15000000596046448
347.90118408203125,0.0,0.0,-0.5099999904632568,0.20999999344348907,-0.36000001430511475,0.5,1.0,0.21486957371234894,-0.15000000596046448
348.00274658203125,0.0,0.0,-5.440000057220459,1.340000033378601,-0.28999999165534973,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
348.1008605957031,0.0,0.0,-0.7099999785423279,-1.4900000095367432,-0.3700000047683716,0.5,1.0,0.21486957371234894,-0.15000000596046448
348.2008972167969,0.0,0.0,0.2199999988079071,-1.6100000143051147,-0.3400000035762787,0.5,1.0,0.21086956560611725,-0.15000000596046448
348.301025390625,0.0,0.0,-2.609999895095825,-0.75,-0.3400000035762787,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
348.4003601074219,0.0,0.0,-3.880000114440918,0.5199999809265137,-0.3400000035762787,0.5,1.0,0.21486957371234894,-0.15000000596046448
348.50054931640625,0.0,0.0,1.5099999904632568,-5.510000228881836,-0.36000001430511475,0.5,1.0,0.21086956560611725,-0.15000000596046448
348.6004943847656,0.0,0.0,-2.1700000762939453,2.8399999141693115,-0.4000000059604645,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
348.70050048828125,0.0,0.0,-0.3199999928474426,0.9300000071525574,-0.3499999940395355,0.5,1.0,0.21486957371234894,-0.15000000596046448
348.8015441894531,0.0,0.0,-4.909999847412109,-1.4700000286102295,-0.33000001311302185,0.5,1.0,0.21086956560611725,-0.15000000596046448
348.9007568359375,0.0,0.0,-1.6699999570846558,-2.6700000762939453,-0.3100000023841858,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
349.0008544921875,0.0,0.0,0.5600000023841858,-0.10999999940395355,-0.4300000071525574,0.5,1.0,0.21486957371234894,-0.15000000596046448
349.1009216308594,0.0,0.0,-0.949999988079071,-0.23999999463558197,-0.3100000023841858,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
349.20184326171875,0.0,0.0,-3.5899999141693115,-0.07000000029802322,-0.36000001430511475,0.47999998927116394,1.0,0.21486957371234894,-0.15000000596046448
349.30096435546875,0.0,0.0,3.2300000190734863,-4.110000133514404,-0.3199999928474426,0.5,1.0,0.21486957371234894,-0.15000000596046448
